"STOCK_CODE";"COMPANY";"SECTOR";"SECOND_SECTOR";"STOCK_PRICE";"STOCK_TYPE";"VALUATION";"STOCK_AVAILABLE_AMOUNT";"AVG_21_NEGOCIATION";"DIVIDEND_PERIOD";"DIVIDEND_LAST_PRICE";"NET_PROFIT";"DIVIDEND_YELD";"AVG_PAYOUT_12_MONTHS";"AVG_PAYOUT_5_YEARS";"MAJOR_SHARE_HOLDER";"ROE";"ROE_5_YRS";"GROSS_DEBT_OVER_EBTIDA";"DIVIDEND_YIELD_5_YRS";"HAS_DIVIDEND_SRD_5_YERS";"HAS_DIVIDEND_GRWTH_5_YRS";"HAS_NET_PROFIT_REG_5_YRS";"DT_LAST_UPDATE"
"BRML3";"BR MALLS PARTICIPAÇÔES S/A - BR MALLS PARTICIPACOES S.A.";"Exploração de Imóveis";"Exploração de Imóveis";13.84;"ON";12066600000.0;871866000.0;6880000.0;0.0;0.0662;-366117000.0;0.0042;0.0;-3.864457;"";-0.0372;0.0714;-0.0504;0.0179;"1";"0";"0";"2019-01-24 11:15:13"
"BRPR3";"BR PROPERTIES - BR PROPERTIES S.A.";"Exploração de Imóveis";"Exploração de Imóveis";8.6;"ON";3501360000.0;407135000.0;688390.0;0.0;0.1631;-20367000.0;0.0021;6.9493;-4.175174;"";-0.0035;0.027;0.0438;0.0;"1";"1";"1";"2019-01-24 11:15:13"
"BRSR3";"BANRISUL S/A - BANCO DO ESTADO DO  RIO GRANDE DO SUL SA";"Financeiros";"Bancos";22.2;"ON";9079220000.0;408974000.0;4400.0;0.0;0.0494;1312520000.0;0.0426;0.2978;0.035286;"";0.1878;0.1389;-0.0382;0.0;"1";"0";"1";"2019-01-24 11:15:13"
"BRTP3";"BRASIL TELECOM PARTICIPAÇÕES S.A. - BRASIL TELECOM PARTICIPAÇÕES SA";"Telefonia Fixa";"Telefonia Fixa";35.71;"ON";12997300000.0;363969000.0;0.0;0.0;0.0;-193254000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"BSCT3";"BESC S.A. - BANCO DO ESTADO DE SANTA CATARINA SA";"Financeiros";"Bancos";4.05;"ON";680311.0;167978000.0;0.0;0.0;0.0;19271000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"BSEV3";"BIOSEV - BIOSEV S.A.";"Alimentos";"Açucar e Alcool";3.05;"ON";3112310000.0;1020430000.0;32310.0;0.0;0.0;-907703000.0;0.0;0.0;-1e-06;"";0.0;-0.8122;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"BSGR3";"AGF BRASIL SEGUROS - AGF BRASIL SEGUROS SA";"";"";1091.28;"ON";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"BSLI3";"BRB - BRB-BANCO DE BRASILIA SA";"Financeiros";"Bancos";34.01;"ON";1234730000.0;36305000.0;0.0;0.0;0.4186;102033000.0;0.0497;0.4059;0.083727;"";0.2039;0.1449;-0.0562;0.0;"1";"1";"1";"2019-01-24 11:15:14"
"BTOW3";"B2W - COMPANHIA GLOBAL DO VAREJO - B2W - COMPANHIA GLOBAL DO VAREJO";"Comércio";"Produtos Diversos";44.45;"ON";20326100000.0;457281000.0;2870000.0;0.0;0.0073;-364624000.0;0.0;0.0;-3e-06;"";-0.0969;-0.1442;0.0346;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"BTTL3";"APABA - BATTISTELLA ADM E PARTIC S.A - APABA";"Holdings Diversificadas";"Holdings Diversificadas";4.38;"ON";67272400.0;15359000.0;2130.0;0.0;0.0055;-9219000.0;0.0;0.0;0.000107;"";-0.1165;1.7743;-0.031;0.0;"1";"0";"1";"2019-01-24 11:15:14"
"BUET3";"BUETTNER S/A - INDUSTRIA E COMERCIO - BUETTNER SA IND E COMERCIO";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";24.99;"ON";121077000.0;4845000.0;0.0;0.0;0.0;-22181000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"BVMF3";"B3 - B3 S.A. - BRASIL, BOLSA, BALCÃO";"";"";0.0;"ON";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"CAFE3";"CAFE SOLUVEL BRASILIA S/A - CAFE SOLUVEL BRASILIA SA";"Alimentos";"Café";2.0;"ON";4369080.0;2184540000.0;0.0;0.0;0.0;242156000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"CALI3";"CAL S/A - CONST ADOLPHO LINDENBERG SA";"Construção e Engenharia";"Construção Civil";98.18;"ON";36523000.0;372000.0;0.0;0.0;2.9383;-1546000.0;0.0452;0.0;1.0;"";0.0;0.5946;0.001;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"CAMB3";"PENALTY - CAMBUCI SA";"Tecidos, Vestuário e Calçados";"Calçados";0.0;"ON";0.0;3855000.0;0.0;0.0;0.0;62761000.0;0.0;0.0;1.0;"";0.0;-0.063;0.0223;0.0;"1";"0";"0";"2019-01-24 11:15:14"
"CAML3";"CAMIL - CAMIL ALIMENTOS S.A.";"Alimentos";"Alimentos Diversos";7.02;"ON";2878570000.0;410052000.0;768460.0;0.0;0.0;260780000.0;0.0;0.3396;0.480175;"";0.1734;0.0;0.0;0.0;"1";"0";"1";"2019-01-24 11:15:15"
"CARD3";"CSU CARDSYST - CSU CARDSYSTEM S.A.";"Serviços";"Serviços Diversos";7.25;"ON";303050000.0;41800000.0;174180.0;0.0;0.1042;40620000.0;0.0562;1.8439;0.197303;"";0.1757;0.1271;0.0;0.0418;"1";"1";"1";"2019-01-24 11:15:15"
"CASN3";"CASAN - CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN";"Água e Saneamento";"Água e Saneamento";8.0;"ON";5720750000.0;715094000.0;0.0;0.0;0.0114;-107113000.0;0.0014;0.0;1.0;"";0.0;0.028;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:15"
"CBEE3";"AMPLA ENERG - AMPLA ENERGIA E SERVICOS S.A.";"Energia Elétrica";"Energia Elétrica";25.6;"ON";4265830000.0;166634000.0;0.0;0.0;0.0118;225987000.0;0.0;0.0;-2.4e-05;"";0.083;0.0278;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:15"
"CBMA3";"COBRASMA S/A - COBRASMA SA";"Material de Transporte";"Material Ferroviário";0.01;"ON";1025850.0;102585000.0;0.0;0.0;0.0;-965800000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:15"
"CCHI3";"CHIARELLI - CERAMICA CHIARELLI SA";"Construção e Engenharia";"Materiais de Construção";0.02;"ON";1560000.0;78000000.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:15"
"CCIM3";"CC DES IMOB - CAMARGO CORREA DESENV. IMOBILIARIO S.A.";"Construção e Engenharia";"Construção Civil";5.52;"ON";623760000.0;113000000.0;0.0;0.0;0.0;-37945000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:15"
"CCPR3";"CYRELA COMMERCIAL PROPERTIES SA EMP PART - CYRELA COMMERCIAL PROPERTIES SA EMP PART";"Exploração de Imóveis";"Exploração de Imóveis";10.99;"ON";1315110000.0;119664000.0;31850.0;0.0;1.0028;4973020.0;0.0;1.4202;1.492464;"";0.0287;0.0;0.0485;0.0;"1";"1";"1";"2019-01-24 11:15:15"
"CCRO3";"COMPANHIA DE CONCESSÕES RODOVIÁRIAS - COMPANHIA DE CONCESSÕES RODOVIÁRIAS";"Transporte";"Exploração de Rodovias";13.53;"ON";27330600000.0;2020000000.0;8470000.0;0.0;0.396;1418850000.0;0.0355;0.7792;0.867318;"";0.1448;0.3684;0.0282;0.0468;"1";"1";"1";"2019-01-24 11:15:15"
"CCXC3";"CCX CARVAO - CCX CARVÃO DA COLÔMBIA S.A.";"Mineração";"Minerais Metálicos";3.54;"ON";6021540.0;1701000.0;11980.0;0.0;0.0;-785000.0;0.0;0.0;-1.1e-05;"";0.0;-0.5808;0.0;0.0;"1";"0";"1";"2019-01-24 11:15:15"
"CEBR3";"CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA - COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB";"Energia Elétrica";"Energia Elétrica";28.0;"ON";403648000.0;14416000.0;0.0;0.0;0.1839;-44235000.0;0.0066;0.0;1.0;"";0.0;0.0163;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:15"
"CEDO3";"CIA. DE FIAÇÃO E TECIDOS CEDRO CACHOEIRA - COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";6.0;"ON";60000000.0;10000000.0;0.0;0.0;0.2;49472000.0;0.0;0.0;-2.5e-05;"";0.3784;-0.1713;0.0289;0.0;"1";"0";"1";"2019-01-24 11:15:15"
"CEEB3";"COELBA - CIA ELETRICIDADE DA BAHIA";"Energia Elétrica";"Energia Elétrica";27.0;"ON";7076590000.0;262096000.0;0.0;0.0;0.2141;511593000.0;0.05;0.2127;0.344499;"";0.1237;0.1732;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:15"
"CEED3";"CEEE-D - CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D";"Energia Elétrica";"Energia Elétrica";37.5;"ON";363038000.0;9681000.0;0.0;0.0;0.0;-1053140000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:15"
"CEGR3";"CEG - CIA. DISTRIB. DE GÁS DO RIO DE JANEIRO";"Gás";"Gás";33.0;"ON";8568050000.0;259638000.0;0.0;0.0;0.5571;353444000.0;0.0285;0.6014;0.614983;"";0.2532;0.3106;0.0;0.0;"1";"1";"1";"2019-01-24 11:15:16"
"CELM3";"CELM CIA EQUIP. DE LABORATORIOS MODERNOS - CELM CIA EQUIP LABS MODERNOS";"Máquinas e Equipamentos";"Máqs. e Equips. Hospitalares";15.0;"ON";1740000.0;116000.0;0.0;0.0;0.0;-2599000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:16"
"CEPE3";"CELPE - CIA ENERGÉTICA DE PERNAMBUCO - CELPE";"Energia Elétrica";"Energia Elétrica";24.53;"ON";1830230000.0;74612000.0;0.0;0.0;0.0166;154084000.0;0.0182;0.0;1.0;"";0.0;0.032;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:16"
"CESP3";"CESP CIA ENERGETICA SAO PAULO - CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO";"Energia Elétrica";"Energia Elétrica";20.65;"ON";6762940000.0;327503000.0;31750.0;0.0;0.0381;133115000.0;0.055;0.1208;4.340899;"";0.0143;0.0254;0.0;0.1603;"1";"0";"0";"2019-01-24 11:15:16"
"CGAS3";"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS - COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS";"Gás";"Gás";71.99;"ON";9504340000.0;132023000.0;3080.0;0.0;5.2691;662810000.0;0.0856;1.2733;1.052382;"";0.2544;0.2546;0.0;0.1847;"1";"0";"0";"2019-01-24 11:15:16"
"CGOS3";"CELG - COMPANHIA ENERGÉTICA DE GOIÁS - CELG";"Energia Elétrica";"Energia Elétrica";26.2;"ON";858836000.0;32780000.0;0.0;0.0;0.0;-176923000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:16"
"CGRA3";"GRAZZIOTIN - GRAZZIOTIN SA";"Comércio";"Tecidos, Vestuário e Calçados";25.71;"ON";519689000.0;20213500.0;1720.0;0.0;0.128;54950300.0;0.049;0.4608;0.293588;"";0.1101;0.1378;-0.0207;0.0576;"1";"1";"0";"2019-01-24 11:15:16"
"CIEL3";"CIELO - CIELO S.A.";"Serviços Financeiros Diversos";"Serviços Financeiros Diversos";10.21;"ON";27738700000.0;2716820000.0;13880000.0;0.0;0.5296;3660700000.0;0.1262;0.8966;0.476721;"";0.2637;0.5737;0.0076;0.0309;"1";"1";"1";"2019-01-24 11:15:16"
"CIQU3";"CACIQUE - CIA CACIQUE CAFE SOLUVEL";"Alimentos";"Café";12.49;"ON";311601000.0;24948000.0;0.0;0.0;0.1041;47016000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:16"
"CLAN3";"CLARION - CLARION S.A. AGROINDUSTRIAL ";"Alimentos";"Grãos e Derivados";0.0;"ON";0.0;158703000.0;0.0;0.0;0.0;-10600000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:16"
"CLSC3";"CELESC - CENTRAIS ELETRICAS DE SANTA CATARINA S.A";"Energia Elétrica";"Energia Elétrica";54.0;"ON";2082890000.0;38572000.0;2970.0;0.0;0.2318;187239000.0;0.048;0.0;0.328047;"";0.0903;0.0541;0.0093;0.0622;"1";"0";"0";"2019-01-24 11:15:17"
"CMIG3";"CEMIG - CIA ENERG MINAS GERAIS - CEMIG";"Energia Elétrica";"Energia Elétrica";16.62;"ON";24244500000.0;1458750000.0;1450000.0;0.0;0.0306;1301930000.0;0.0567;0.2853;0.450114;"";0.0897;0.219;0.0309;0.1362;"1";"0";"0";"2019-01-24 11:15:17"
"COCE3";"CIA ENERG CEARA - COELCE - CIA ENERG CEARA - COELCE";"Energia Elétrica";"Energia Elétrica";45.0;"ON";3503470000.0;77855000.0;0.0;0.0;1.0916;342922000.0;0.0235;0.3559;0.239415;"";0.1273;0.1654;0.0;0.0248;"1";"1";"1";"2019-01-24 11:15:17"
"CORR3";"CORREA RIBEIRO SA COM. IND. - CORREA RIBEIRO SA COM IND";"Exploração de Imóveis";"Exploração de Imóveis";12.0;"ON";277836.0;23153.0;0.0;0.0;0.0;-2471000.0;0.0832;0.0;1.0;"";0.0;-0.1272;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:17"
"CPFE3";"CPFL ENERGIA S.A. - CPFL ENERGIA SA";"Energia Elétrica";"Energia Elétrica";31.0;"ON";31555400000.0;1017910000.0;435520.0;0.0;0.2753;1911800000.0;0.0107;0.1472;0.408377;"";0.1683;0.1296;0.0318;0.0259;"1";"1";"1";"2019-01-24 11:15:17"
"CPFG3";"CPFL GERAÇÂO DE ENERGIA S/A - CPFL GERAÇÃO DE ENERGIA S/A";"Energia Elétrica";"Energia Elétrica";12.65;"ON";2599470000.0;205492000000.0;0.0;0.0;0.0;684831000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:17"
"CPLE3";"COPEL - COMPANHIA PARANAENSE DE ENERGIA";"Energia Elétrica";"Energia Elétrica";32.25;"ON";8825380000.0;273655000.0;133720.0;0.0;0.0818;1134200000.0;0.0308;0.2808;0.436255;"";0.0732;0.0777;0.031;0.0805;"1";"1";"1";"2019-01-24 11:15:17"
"CPNY3";"COMPANY  S/A - COMPANY SA";"Construção e Engenharia";"Construção Civil";2.35;"ON";169214000.0;72006100.0;0.0;0.0;0.0;-15383000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:17"
"CPRE3";"CPFL RENOVAV - CPFL ENERGIAS RENOVÁVEIS S.A.";"Energia Elétrica";"Energia Elétrica";15.0;"ON";7557170000.0;503811000.0;40200.0;0.0;0.0072;54309000.0;0.0005;0.72;-0.16862;"";0.0148;-0.021;0.0368;0.0;"1";"0";"1";"2019-01-24 11:15:17"
"CPSL3";"COPESUL - COPESUL - COMPANHIA PETROQUÍMICA DO SUL";"";"";38.02;"ON";5711250000.0;150217000.0;0.0;0.0;0.0;667337000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:17"
"CRBM3";"CARAÍBA METAIS S.A - CARAIBA METAIS SA";"Siderurgia e Metalurgia";"Artefatos de Cobre";90.0;"ON";2700810000.0;30009000.0;0.0;0.0;0.0;-93294000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:17"
"CRDE3";"CR2 - CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A";"Construção e Engenharia";"Construção Civil";20.47;"ON";49578300.0;2422000.0;1080.0;0.0;0.0363;-10224000.0;0.0;0.0;-0.077483;"";-0.0544;-0.1105;0.017;0.0;"1";"1";"1";"2019-01-24 11:15:18"
"CREM3";"CREMER S.A. - CREMER SA";"Saúde";"Medicamentos e Outros Produtos";14.5;"ON";465117000.0;32077000.0;0.0;0.0;0.0191;14226000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:18"
"CRFB3";"CARREFOUR BR - ATACADÃO S.A.";"Comércio e Distribuição";"Alimentos";19.98;"ON";39626800000.0;1983320000.0;3430000.0;0.0;0.0;1621000000.0;0.0;0.1038;0.094418;"";0.1366;0.0;0.0028;0.0;"1";"1";"1";"2019-01-24 11:15:18"
"CRIV3";"ALFA FINANCEIRA - FINANCEIRA ALFA S.A.- C.F.I";"Financeiros";"Soc. Crédito e Financiamento";5.0;"ON";514715000.0;102943000.0;1220.0;0.0;0.0005;64835000.0;0.0091;0.0001;0.32438;"";0.075;0.0606;0.0;0.0;"1";"0";"1";"2019-01-24 11:15:18"
"CRPG3";"CRISTAL - CRISTAL PIGMENTOS DO BRASIL S.A.";"Químicos";"Químicos Diversos";40.0;"ON";928600000.0;23215000.0;0.0;0.0;0.0042;148502000.0;0.0235;0.1042;1.0;"";0.2981;0.0377;-0.0025;0.0;"1";"0";"0";"2019-01-24 11:15:18"
"CRTP3";"CELULAR CRT PARTICIPAÇÕES S/A - CELULAR CRT PARTICIPAÇÕES S.A.";"";"";86.5;"ON";2878810000.0;33281000.0;0.0;0.0;0.0;129343000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:18"
"CRUZ3";"SOUZA CRUZ - SOUZA CRUZ SA";"Fumo";"Cigarros e Fumo";27.59;"ON";42169900000.0;1528450000.0;0.0;0.0;0.4148;1666240000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:18"
"CSAB3";"COMPANHIA DE SEGUROS ALIANÇA DA BAHIA - CIA SEGUROS ALIANCA BAHIA";"Previdência e Seguros";"Seguradoras";44.23;"ON";339686000.0;7680000.0;0.0;0.0;2.5604;0.0;0.0569;0.0;0.997078;"";0.0006;0.1817;-0.8204;0.0;"1";"1";"0";"2019-01-24 11:15:18"
"CSAN3";"COSAN SA INDUSTRIA E COMERCIO - COSAN SA INDUSTRIA E COMERCIO";"Alimentos";"Açucar e Alcool";42.55;"ON";17356300000.0;407904000.0;1570000.0;0.0;1.1086;1467420000.0;0.0341;0.4507;1.42831;"";0.0963;0.0;0.0218;0.0;"1";"0";"1";"2019-01-24 11:15:18"
"CSMG3";"COPASA MG - COMPANHIA DE SANEAMENTO DE MINAS GERAIS";"Água e Saneamento";"Água e Saneamento";62.45;"ON";7915600000.0;126751000.0;596980.0;0.0;2.2153;551487000.0;0.0254;0.5818;0.233623;"";0.0888;0.0615;0.0202;0.0;"1";"1";"1";"2019-01-24 11:15:18"
"CSNA3";"CSN - CIA SIDERURGICA NACIONAL";"Siderurgia e Metalurgia";"Siderurgia";10.32;"ON";14319200000.0;1387520000.0;6930000.0;0.0;0.6449;3711420000.0;0.0;0.0;-2e-06;"";0.4554;0.13;0.0322;0.0616;"1";"0";"1";"2019-01-24 11:15:18"
"CSPC3";"COSIPA - COMPANHIA SIDERÚRGICA PAULISTA - COSIPA";"";"";1.24;"ON";0.0;0.0;0.0;0.0;0.0;964115000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:18"
"CSRN3";"COSERN - CIA ENERGÉTICA DO RIO GRANDE DO NORTE";"Energia Elétrica";"Energia Elétrica";15.8;"ON";2655570000.0;168074000.0;0.0;0.0;0.3521;273910000.0;0.0505;0.1295;1.091651;"";0.3114;0.2317;0.0;0.0;"1";"1";"1";"2019-01-24 11:15:18"
"CSTB3";"COMPANHIA SIDERÚRGICA DE TUBARÃO - COMPANHIA  SIDERÚRGICA  DE  TUBARÃO";"";"";150.0;"ON";0.0;0.0;0.0;0.0;0.0;1693390000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:19"
"CTIP3";"CETIP - CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS";"Serviços Financeiros Diversos";"Serviços Financeiros Diversos";49.5;"ON";13017500000.0;262979000.0;0.0;0.0;0.3581;370599000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:19"
"CTKA3";"KARSTEN - KARSTEN SA";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";5.0;"ON";31025000.0;6205000.0;0.0;0.0;0.1678;-53995000.0;0.0;0.0;-1.6e-05;"";0.0;0.0;0.0895;0.0;"1";"0";"1";"2019-01-24 11:15:19"
"CTNM3";"COTEMINAS - CIA TECIDOS NORTE DE MINAS - COTEMINAS";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";10.8;"ON";330869000.0;30636000.0;1710.0;0.0;0.0059;65538000.0;0.0;0.0;-0.01246;"";0.0581;-0.057;0.0371;0.0;"1";"0";"1";"2019-01-24 11:15:19"
"CTPC3";"CTM CITRUS SA - CTM CITRUS SA";"Alimentos";"Alimentos Diversos";0.2;"ON";2596200.0;12981000.0;0.0;0.0;0.0;34000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:19"
"CTSA3";"SANTANENSE - CIA TECIDOS SANTANENSE";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";5.6;"ON";220074000.0;39299000.0;2220.0;0.0;1.9531;26377000.0;0.4532;0.0442;-0.923775;"";0.1132;0.0248;0.0452;0.0;"1";"0";"1";"2019-01-24 11:15:19"
"CTWR3";"BLUE TREE HOTELS - BLUE TREE HOTELS & RESORTS DO BRASIL SA";"Hoteis e Restaurantes";"Hotelaria";100.0;"ON";49900000.0;499000.0;0.0;0.0;0.0;5115000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:19"
"CVCB3";"CVC BRASIL - CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.";"Viagens e Lazer";"Viagens e Turismo";61.68;"ON";9036860000.0;146512000.0;1050000.0;0.0;0.0836;268035000.0;0.0055;0.2039;0.462692;"";0.3166;0.3369;0.0163;0.0218;"1";"0";"1";"2019-01-24 11:15:19"
"CYRE3";"CYRELA BRAZIL REALTY - CYRELA BRAZIL REALTY S.A. EMPREEN E PART";"Construção e Engenharia";"Construção Civil";17.16;"PN";6859590000.0;399743000.0;3330000.0;0.0;0.5209;-151711000.0;0.0067;0.0;0.403408;"";-0.0121;0.0965;0.2192;0.0338;"1";"0";"0";"2019-01-24 11:15:19"
"CZLT33";"Cosan Ltd - COSAN LIMITED";"Alimentos";"Açucar e Alcool";29.23;"PN";6080130000.0;208010000.0;0.0;0.0;0.3043;703674000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:20"
"CZRS3";"Cruzeiro Sul - BANCO CRUZEIRO DO SUL SA";"Financeiros";"Bancos";0.0;"ON";0.0;136727000.0;0.0;0.0;0.0;38314000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:20"
"DAGB33";"DUFRY AG - DUFRY A.G.";"Comércio";"Produtos Diversos";375.0;"PN";0.0;0.0;0.0;0.0;13.7289;281567000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:20"
"DASA3";"DIAGNOSTICOS DA AMERICA SA - DIAGNOSTICOS DA AMERICA SA";"Saúde";"Serviços Médico - Hospitalares, Análises e Diagnósticos";29.99;"ON";9354660000.0;311926000.0;1390.0;0.0;0.0046;209759000.0;0.0027;0.3418;0.329228;"";0.0652;0.0307;0.021;0.0055;"1";"1";"1";"2019-01-24 11:15:20"
"DAYC3";"Daycoval - BANCO DAYCOVAL S.A.";"Financeiros";"Bancos";0.0;"ON";0.0;241464000.0;0.0;0.0;0.0;521474000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:20"
"DFVA3";"D F VASCONCELLOS S/A O.M.A.P. - D F VASCONC SA OPT MEC A PREC";"";"";9.9;"ON";71002800.0;7172000.0;0.0;0.0;0.0;-2263000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:20"
"DHBI3";"DHB - DHB IND E COMERCIO SA";"Material de Transporte";"Material Rodoviário";19.0;"ON";79743000.0;4197000.0;0.0;0.0;0.0;-95947000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:20"
"DIRR3";"Direcional Engenharia - DIRECIONAL ENGENHARIA S.A.";"Construção e Engenharia";"Construção Civil";8.66;"ON";1328440000.0;153399000.0;728900.0;0.0;0.6123;-157576000.0;0.0841;0.0;1.151478;"";-0.1006;0.0521;-0.007;0.0;"1";"0";"0";"2019-01-24 11:15:21"
"DMMO3";"DOMMO - DOMMO ENERGIA S.A.";"Petróleo, Gás e Biocombustíveis";"Exploração e/ou Refino e Distribuição";0.85;"ON";2295340000.0;2700400000.0;3240000.0;0.0;0.0001;-297323000.0;0.0;0.0;1e-06;"";-1.3699;0.0;0.0015;0.0;"1";"0";"0";"2019-01-24 11:15:21"
"DOCA3";"DOCAS S.A. - DOCAS INVESTIMENTOS SA";"Mídia";"Jornais, Livros e Revistas";11.0;"ON";12749500.0;1159040.0;0.0;0.0;0.0;-32168000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:21"
"DOHL3";"DOHLER - DOHLER S.A.";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";7.45;"ON";450844000.0;60516000.0;0.0;0.0;0.0;54717000.0;0.0205;0.0;1.0;"";0.0;0.0671;-0.0058;0.0;"1";"0";"0";"2019-01-24 11:15:21"
"DPPI3";"IPIRANGA DISTRIBUIDORA - DISTRIB PRODUTOS PETROLEO IPIRANGA S.A.";"Petróleo, Gás e Biocombustíveis";"Distribuição de Combustíveis";85.0;"ON";2720000000.0;32000000.0;0.0;0.0;0.0;163408000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:21"
"DSUL3";"DATASUL - DATASUL S.A.";"Programas e Serviços";"Programas e Serviços";7.95;"ON";230351000.0;28975000.0;0.0;0.0;0.0;40784000.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-01-24 11:15:21"
"DTCY3";"DTCOM - DTCOM - DIRECT TO COMPANY S.A.";"Serviços";"Serviços Diversos";2.21;"ON";17213700.0;7789000.0;1800.0;0.0;0.0;-3007000.0;0.0;0.0;0.002637;"";0.0;-0.1691;0.0;0.0;"1";"0";"1";"2019-01-24 11:15:21"
