"STOCK_CODE";"COMPANY";"SECTOR";"SECOND_SECTOR";"STOCK_PRICE";"STOCK_TYPE";"VALUATION";"STOCK_AVAILABLE_AMOUNT";"AVG_21_NEGOCIATION";"DIVIDEND_PERIOD";"DIVIDEND_LAST_PRICE";"NET_PROFIT";"DIVIDEND_YELD";"AVG_PAYOUT_12_MONTHS";"AVG_PAYOUT_5_YEARS";"MAJOR_SHARE_HOLDER";"ROE";"ROE_5_YRS";"GROSS_DEBT_OVER_EBTIDA";"DIVIDEND_YIELD_5_YRS";"HAS_DIVIDEND_SRD_5_YERS";"HAS_DIVIDEND_GRWTH_5_YRS";"HAS_NET_PROFIT_REG_5_YRS";"DT_LAST_UPDATE"
"DAYC4";"BCO DAYCOVAL SA";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:35:31"
"DFVA3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:35:56"
"DFVA4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:36:22"
"DHBI3";"DHB IND E COMERCIO";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:36:46"
"DHBI4";"DHB IND E COMERCIO";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:37:09"
"DIRR3";"Direcional Engenharia S.A.";"Real Estate";"Real Estate - General";8.84;"ON";1470000000.0;153398749.0;804342.857143;-1.0;0.612289;-143781000.0;0.0687;0.0;1.151478;"Alliança Fundo de Investimento Multimercado  Crédito Privado";-0.1006;0.0521;-0.007;0.0;"1";"0";"0";"2019-03-03 08:37:35"
"DJON4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:38:01"
"DMMO3";"Dommo Energia S.A.";"Energy";"Oil & Gas E&P";0.85;"ON";-196280000.0;2665444020.0;5158509.52381;-1.0;0.0;-1952738000.0;0.0;0.0;0.0;"Settlement Shareco L.p. - Gradual Cctvm";-1.3699;0.0;0.0015;0.0;"1";"0";"0";"2019-03-03 08:38:25"
"DOCA3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:38:51"
"DOCA4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:39:17"
"DOHL3";"Döhler S.A.";"Consumer Cyclical";"Textile Manufacturing";8.0;"ON";453440000.0;60516228.0;16.666667;-1.0;0.0;34141000.0;0.0212;0.1873;0.201165;"Anke Döhler Beck";0.0986;0.0671;-0.0058;0.0;"1";"0";"1";"2019-03-03 08:39:40"
"DOHL4";"Döhler S.A.";"Consumer Cyclical";"Textile Manufacturing";6.9;"PN";386870000.0;60516228.0;571.428571;-1.0;0.22;34141000.0;0.0;0.2061;0.201165;"Anke Döhler Beck";0.0986;0.0647;-0.0058;0.0;"1";"0";"1";"2019-03-03 08:40:07"
"DPPI3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:40:32"
"DPPI4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:40:58"
"DSUL3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:41:23"
"DTCY3";"DTCOM - Direct to Company S.A.";"Communication Services";"Telecom Services";2.2;"ON";27980000.0;7789411.0;180.952381;-1.0;0.0;3170000.0;0.0;0.0;3e-06;"Leonardo Petrelli Neto";0.0;0.0151;0.0;0.0;"1";"0";"1";"2019-03-03 08:41:49"
"DTEX3";"Duratex S.A.";"Basic Materials";"Lumber & Wood Production";11.5;"ON";10180000000.0;691784501.0;1630533.333333;-1.0;0.41536;431573000.0;0.0009;1.2769;0.372088;"Ana Lucia Mattos Barretto Villela";0.0923;0.074;0.011;0.0;"1";"1";"1";"2019-03-03 08:42:12"
"DUFB11";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:42:38"
"DUQE3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:43:04"
"DUQE4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:43:29"
"DURA3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:43:56"
"DURA4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:44:20"
"DXTG4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:44:45"
"EALT3";"Electro Aço Altona S.A.";"Industrials";"Metal Fabrication";5.52;"ON";191570000.0;2250000.0;171.428571;-1.0;0.25829;30648000.0;0.5701;0.0;0.221767;"Werner Sa Ind. E Com";0.4071;0.1239;0.0;0.0999;"1";"1";"1";"2019-03-03 08:45:12"
"EALT4";"Electro Aço Altona S.A.";"Industrials";"Metal Fabrication";5.03;"PN";190450000.0;2250000.0;7561.904762;-1.0;0.947041;30648000.0;0.0299;0.0;0.221767;"Werner Sa Ind. E Com";0.4071;0.0652;0.0;0.0;"1";"1";"1";"2019-03-03 08:45:38"
"EBCO3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:46:03"
"EBCO4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:46:30"
"EBEN4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:46:55"
"EBTP3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:47:20"
"EBTP4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:47:44"
"ECIS3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:48:09"
"ECIS4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:48:33"
"ECOR3";"EcoRodovias Infraestrutura e Logística S.A.";"Industrials";"Infrastructure Operations";11.1;"ON";10760000000.0;558699080.0;3115528.571429;-1.0;0.372793;392486000.0;0.0223;0.7676;154.447127;"Primav Infraestrutura S.A.";0.5551;0.1314;0.0275;0.0658;"1";"1";"1";"2019-03-03 08:48:59"
"ECPR3";"Empresa Nacional de Comércio, Rédito e Participações S.A. - Encorpar";"Consumer Cyclical";"Textile Manufacturing";79.99;"ON";218930000.0;1900064.0;0.0;-1.0;0.0;46156000.0;0.0;0.6265;0.0;"José Alencar Gomes Da Silva - Com. Part. Emp. S.A.";0.348;-0.2008;0.0018;0.0;"1";"0";"1";"2019-03-03 08:49:23"
"ECPR4";"EMP NAC COM REDITO";"";"";0.0;"PN";0.0;1900064.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"José Alencar Gomes Da Silva - Com. Part. Emp. S.A.";0.0;-0.2008;0.0018;0.0;"1";"0";"0";"2019-03-03 08:49:48"
"EEEL3";"Companhia Estadual de Geração e Transmissão de Energia Elétrica - CEEE-GT";"Utilities";"Utilities - Regulated Electric";210.0;"ON";2280000000.0;9680746.0;9.52381;-1.0;14.4372;395083000.0;0.0;0.5456;0.0;"Centrais Elétricas Brasileiras - Eletrobras";0.1059;0.0518;0.0;0.0;"1";"0";"0";"2019-03-03 08:50:14"
"EEEL4";"Companhia Estadual de Geração e Transmissão de Energia Elétrica - CEEE-GT";"Utilities";"Utilities - Regulated Electric";250.0;"PN";2620000000.0;9680746.0;33.333333;-1.0;15.881;395083000.0;0.0;0.6002;0.0;"Centrais Elétricas Brasileiras - Eletrobras";0.1059;0.1058;0.0;0.0;"1";"0";"0";"2019-03-03 08:50:41"
"EGIE3";"Engie Brasil Energia S.A.";"Utilities";"Utilities - Regulated Electric";40.48;"ON";40850000000.0;652742192.0;1442461.904762;-1.0;0.975509;0.0;0.0803;1.2239;1.0;"Banco Clássico S.A.";0.352;0.2771;0.0167;0.0756;"1";"0";"0";"2019-03-03 08:51:08"
"EKTR3";"Elektro Redes S.A.";"Utilities";"Utilities - Diversified";18.21;"ON";6530000000.0;193759265.0;28.571429;-1.0;0.0;413006000.0;0.1011;0.3282;0.0;"Elektro Holding S.A.";0.1916;0.185;0.0;0.0;"1";"0";"1";"2019-03-03 08:51:33"
"EKTR4";"Elektro Redes S.A.";"Utilities";"Utilities - Diversified";19.0;"PN";6720000000.0;193759265.0;395.238095;-1.0;0.733523;413006000.0;0.0311;0.3611;0.0;"Elektro Holding S.A.";0.1916;0.1878;0.0;0.0;"1";"0";"1";"2019-03-03 08:52:01"
"ELCA3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:52:29"
"ELCA4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:52:55"
"ELEK3";"Elekeiroz S.A.";"Basic Materials";"Chemicals";13.35;"ON";536460000.0;31485170.0;23.809524;-1.0;0.6748;66258000.0;0.0;0.5976;-0.480567;"Itausa - Investimentos Itau S.A.";0.3931;-0.1582;0.0;0.0;"1";"0";"1";"2019-03-03 08:53:22"
"ELEK4";"Elekeiroz S.A.";"Basic Materials";"Chemicals";12.99;"PN";525130000.0;31485170.0;9.52381;-1.0;0.6748;66258000.0;0.0;0.5976;-0.480567;"Itausa - Investimentos Itau S.A.";0.3931;-0.1582;0.0;0.0;"1";"0";"1";"2019-03-03 08:53:50"
"ELET3";"Centrais Elétricas Brasileiras S.A. - Eletrobras";"Utilities";"Utilities - Regulated Electric";35.92;"ON";88720000000.0;1352634100.0;4334419.047619;-1.0;0.0;-1763805000.0;0.0;0.0;-0.077497;"Bndes Participações S.A. - Bndespar";-0.0601;-0.0848;0.0949;0.0;"1";"1";"0";"2019-03-03 08:54:22"
"ELET5";"Centrais Elétricas Brasileiras S.A. - Eletrobras";"Utilities";"Utilities - Regulated Electric";48.0;"PN";93850000000.0;1352634100.0;9.52381;-1.0;0.0;-1763805000.0;0.0575;0.0;-0.077497;"Bndes Participações S.A. - Bndespar";-0.0601;-0.094;0.0949;0.0;"1";"1";"0";"2019-03-03 08:54:51"
"ELET6";"Centrais Elétricas Brasileiras S.A. - Eletrobras";"Utilities";"Utilities - Regulated Electric";37.69;"PN";91570000000.0;1352634100.0;2498519.047619;-1.0;0.0;-1763805000.0;0.0575;0.0;-0.077497;"Bndes Participações S.A. - Bndespar";-0.0601;-0.094;0.0949;0.0;"1";"1";"0";"2019-03-03 08:55:19"
"ELEV3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:55:45"
"ELPL3";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A.";"Utilities";"Utilities - Regulated Electric";33.5;"ON";9750000000.0;167343887.0;14614.285714;-1.0;0.0;-315261000.0;0.0093;0.0;-0.061912;"Aes Holdings Brasil Ltda";-0.1345;0.0183;0.0;0.0856;"1";"0";"1";"2019-03-03 08:56:12"
"ELPL4";"ELETROPAULO METROP";"";"";0.0;"PN";0.0;167343887.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Aes Holdings Brasil Ltda";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:56:38"
"ELPL5";"";"";"";0.0;"PN";0.0;167343887.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Aes Holdings Brasil Ltda";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:57:04"
"ELPL6";"";"";"";0.0;"PN";0.0;167343887.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Aes Holdings Brasil Ltda";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:57:30"
"ELUM3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:57:55"
"ELUM4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 08:58:24"
"EMAE4";"Empresa Metropolitana de Águas e Energia S.A.";"Utilities";"Utilities - Diversified";22.46;"PN";705410000.0;36947084.0;2428.571429;-1.0;0.93455;119146000.0;0.0356;0.2586;0.134296;"Eletrobras";0.1772;0.0681;-0.0107;0.0266;"1";"1";"1";"2019-03-03 08:58:50"
"EMBR3";"Embraer S.A.";"Industrials";"Aerospace & Defense";19.16;"ON";20790000000.0;740465044.0;2957295.238095;-1.0;0.02;795788000.0;0.0058;0.0;0.283193;"Oppenheimer Funds";-0.0329;0.0576;0.0324;0.0099;"1";"1";"1";"2019-03-03 08:59:16"
"ENBR3";"EDP - Energias do Brasil S.A.";"Utilities";"Utilities - Regulated Electric";17.4;"ON";16980000000.0;606850394.0;3534028.571429;-1.0;0.485702;611855000.0;0.0691;0.3912;0.520573;"EDP International Investments And Services. S.l.";0.1077;0.1317;0.0183;0.0903;"1";"0";"0";"2019-03-03 08:59:42"
"ENER3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:00:08"
"ENER5";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:00:36"
"ENER6";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:01:02"
"ENEV3";"Eneva S.A.";"Utilities";"Utilities - Diversified";18.51;"ON";10070000000.0;239128430.0;513423.809524;-1.0;0.0;95498000.0;0.0;0.0;0.0;"Ogx Petroleo E Gás S.A. - em Recuperação Judicial";0.0989;-0.1108;0.0257;0.0;"1";"0";"1";"2019-03-03 09:01:29"
"ENGI11";"Energisa S.A.";"Utilities";"Utilities - Regulated Electric";39.99;"ON";80300000000.0;1729827305.0;693500.0;-1.0;0.0;558612000.0;0.0;0.0;0.617873;"";0.1575;0.0872;0.0314;0.0;"1";"1";"1";"2019-03-03 09:01:54"
"ENGI3";"Energisa S.A.";"Utilities";"Utilities - Regulated Electric";15.09;"ON";35600000000.0;1729827305.0;4571.428571;-1.0;0.056;558612000.0;0.0;0.3689;0.617873;"";0.1575;0.0872;0.0314;0.0;"1";"1";"1";"2019-03-03 09:02:19"
"ENGI4";"Energisa S.A.";"Utilities";"Utilities - Regulated Electric";6.5;"PN";19940000000.0;1729827305.0;8933.333333;-1.0;0.056;558612000.0;0.0222;0.3752;0.617873;"";0.1575;0.0813;0.0314;0.0;"1";"1";"1";"2019-03-03 09:02:45"
"ENMT3";"Energisa Mato Grosso - Distribuidora de Energia S/A";"Utilities";"Utilities - Regulated Electric";20.0;"ON";7120000000.0;212910646.0;433.333333;-1.0;1.04988;4772000.0;0.1041;75.044;0.251874;"Rede Energia S.A";0.0996;-0.0142;0.0;0.0;"1";"1";"0";"2019-03-03 09:03:10"
"ENMT4";"Energisa Mato Grosso - Distribuidora de Energia S/A";"Utilities";"Utilities - Regulated Electric";20.99;"PN";7470000000.0;212910646.0;14.285714;-1.0;0.09904;4772000.0;0.0174;79.5892;0.251874;"Rede Energia S.A";0.0996;-0.0265;0.0;0.0;"1";"1";"0";"2019-03-03 09:03:33"
"EQTL3";"Equatorial Energia S.A.";"Utilities";"Utilities - Regulated Electric";82.43;"ON";21220000000.0;198743467.0;1131728.571429;-1.0;1.10103;997263000.0;0.0146;0.2418;0.227231;"Opportunity";0.1972;0.1994;0.0186;0.0149;"1";"1";"1";"2019-03-03 09:03:58"
"ESCE3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:04:23"
"ESTC11";"";"";"";0.0;"ON";0.0;317896418.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Coronation Fund Managers";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:04:48"
"ESTC3";"Estácio Participações S.A.";"Consumer Defensive";"Education & Training Services";27.07;"ON";8080000000.0;317896418.0;3846328.571429;-1.0;0.32551;424590000.0;0.0;0.1625;0.471319;"Coronation Fund Managers";0.2049;0.1822;-0.0037;0.0554;"1";"0";"1";"2019-03-03 09:05:13"
"ESTC4";"";"";"";0.0;"PN";0.0;317896418.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Coronation Fund Managers";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:06:03"
"ESTR3";"BRINQ ESTRELA(MANF";"";"";0.0;"ON";0.0;808350.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Carlos Antonio Tilkian";0.0;0.0;0.0555;0.0;"1";"0";"0";"2019-03-03 09:06:28"
"ESTR4";"Manufatura de Brinquedos Estrela S.A.";"Consumer Cyclical";"Leisure";12.5;"PN";71670000.0;808350.0;123.809524;-1.0;0.0;-43580000.0;0.0;0.0;0.0;"Carlos Antonio Tilkian";0.0;0.0;0.0555;0.0;"1";"0";"1";"2019-03-03 09:06:53"
"ETER3";"Eternit S.A.";"Basic Materials";"Building Materials";2.73;"ON";192450000.0;179000000.0;46866.666667;-1.0;0.0;-276388000.0;0.0;0.0;0.0;"Luiz Barsi Filho";-1.2887;0.1193;-0.0041;0.0;"1";"0";"0";"2019-03-03 09:07:20"
"ETER4";"";"";"";0.0;"PN";0.0;179000000.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Luiz Barsi Filho";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:07:48"
"EUCA3";"Eucatex S.A. Indústria e Comércio";"Basic Materials";"Building Materials";8.2;"ON";1130000000.0;92619256.0;4.761905;-1.0;0.0;41937000.0;0.0135;0.0;0.079256;"Flavio Maluf";-0.0039;0.0441;0.0188;0.0;"1";"0";"1";"2019-03-03 09:08:15"
"EUCA4";"Eucatex S.A. Indústria e Comércio";"Basic Materials";"Building Materials";4.24;"PN";769160000.0;92619256.0;26666.666667;-1.0;0.066593;41937000.0;0.0159;0.0;0.079256;"Flavio Maluf";-0.0039;0.0347;0.0188;0.0163;"1";"0";"1";"2019-03-03 09:08:39"
"EVEN3";"Even Construtora e Incorporadora S.A.";"Real Estate";"Real Estate - General";5.96;"ON";2300000000.0;225000000.0;1000871.428571;-1.0;0.0;-378661000.0;0.0272;0.0;0.0;"Nova Milano Investimentos";-0.1312;0.0906;-0.0267;0.0451;"1";"0";"0";"2019-03-03 09:09:06"
"EZTC3";"EZTEC Empreendimentos e Participações S.A.";"Real Estate";"Real Estate - General";26.4;"ON";3960000000.0;165001783.0;568052.380952;-1.0;0.516489;358828000.0;0.1203;6.7798;0.715167;"Vjr Participações S.A.";0.0296;0.1724;0.6959;0.0985;"1";"1";"1";"2019-03-03 09:09:30"
"FBMC3";"FIBAM CIA INDUSTRI";"";"";0.0;"ON";0.0;726514.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Renata Ricci Paperini";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:09:53"
"FBMC4";"Fibam Companhia Industrial";"";"";0.0;"PN";0.0;726514.0;0.0;-1.0;0.0;-24475000.0;0.0;0.0;0.0;"Renata Ricci Paperini";0.0;0.0;0.0;0.0;"1";"0";"1";"2019-03-03 09:10:17"
"FBRA4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:10:48"
"FCAP3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:11:11"
"FCAP4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:11:37"
"FESA3";"Companhia de Ferro Ligas da Bahia - FERBASA";"Basic Materials";"Steel";30.3;"ON";2530000000.0;88320000.0;38.095238;-1.0;0.267536;269852000.0;0.0529;0.2809;0.427336;"Fundação José Carvalho";0.2156;0.0795;0.002;0.0622;"1";"1";"1";"2019-03-03 09:12:02"
"FESA4";"Companhia de Ferro Ligas da Bahia - FERBASA";"Basic Materials";"Steel";27.01;"PN";2410000000.0;88320000.0;172390.47619;-1.0;0.29429;269852000.0;0.0369;0.3089;0.427336;"Fundação José Carvalho";0.2156;0.1041;0.002;0.073;"1";"1";"1";"2019-03-03 09:12:29"
"FFTL3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:12:54"
"FFTL4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:13:21"
"FGUI3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:13:47"
"FGUI4";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:14:13"
"FHER3";"Fertilizantes Heringer S.A.";"Basic Materials";"Agricultural Inputs";2.26;"ON";1390000000.0;53857284.0;713395.238095;-1.0;0.0;-125604000.0;0.0;0.0;0.0;"Ocp International Cooperatieve U.a.";0.0;-0.2561;0.0;0.0;"1";"0";"0";"2019-03-03 09:14:41"
"FIBR3";"Fibria Celulose S.A.";"";"";0.0;"ON";0.0;553934646.0;0.0;-1.0;0.465925;1085265000.0;0.0;0.0;1.543261;"Bndes Participações S.A. - Bndespar";0.0;0.0;0.0;0.0;"1";"1";"0";"2019-03-03 09:15:05"
"FIGE3";"";"";"";0.0;"ON";0.0;2363936.0;0.0;-1.0;0.0;0.0;0.0017;0.0;1.0;"Banco Itauleasing S.A.";0.0;0.0678;0.0;0.0;"1";"0";"0";"2019-03-03 09:15:31"
"FIGE4";"";"";"";0.0;"PN";0.0;2363936.0;0.0;-1.0;0.0;0.0;0.0017;0.0;1.0;"Banco Itauleasing S.A.";0.0;0.0678;0.0;0.0;"1";"0";"0";"2019-03-03 09:16:00"
"FJTA3";"Taurus S.A.";"Industrials";"Aerospace & Defense";4.22;"ON";1180000000.0;64688212.0;172747.619048;-1.0;0.0;-286028000.0;0.0;0.0;0.0;"Marcos Bodin de Saint Ange Comnene";0.0;-1.2069;-3.2531;0.0;"1";"0";"0";"2019-03-03 09:16:28"
"FJTA4";"Taurus S.A.";"Industrials";"Aerospace & Defense";4.18;"PN";1180000000.0;64688212.0;1183890.47619;-1.0;0.0;-286028000.0;0.0;0.0;0.0;"Marcos Bodin de Saint Ange Comnene";0.0;0.0;-3.2531;0.0;"1";"0";"0";"2019-03-03 09:16:55"
"FLCL3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:17:19"
"FLCL5";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:17:44"
"FLCL6";"";"";"";0.0;"PN";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:18:10"
"FLRY3";"Fleury S.A.";"Healthcare";"Diagnostics & Research";19.99;"ON";6870000000.0;314791538.0;2397133.333333;-1.0;0.647735;320618000.0;0.0484;0.9158;0.984047;"Bradseg Participações Sa";0.1986;0.0718;0.0065;0.044;"1";"0";"1";"2019-03-03 09:18:35"
"FRAS3";"Fras-le S.A.";"Consumer Cyclical";"Auto Parts";5.04;"ON";1040000000.0;217566343.0;65880.952381;-1.0;0.11475;64065000.0;0.0;0.5991;0.380637;"Gif V Pipe Fundo de Investimento em Participações (gávea)";0.0989;0.1028;-0.0026;0.0;"1";"1";"1";"2019-03-03 09:19:00"
"FRAS4";"";"";"";0.0;"PN";0.0;217566343.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"Gif V Pipe Fundo de Investimento em Participações (gávea)";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:19:26"
"FRIO3";"Metalfrio Solutions S.A.";"Technology";"Consumer Electronics";59.0;"ON";791750000.0;4106754.0;0.0;-1.0;0.0;-23921000.0;0.0;0.0;0.0;"Erwin Theodor Herman Louise Russel";-0.4513;-0.2103;0.0423;0.0;"1";"0";"0";"2019-03-03 09:19:54"
"FRTA3";"Pomifrutas S/A";"Consumer Defensive";"Farm Products";0.94;"ON";79030000.0;11942468.0;44057.142857;-1.0;0.0;-20051000.0;0.0;0.0;0.0;"Merav Bender Safdie";0.0;0.0;-0.0003;0.0;"1";"0";"0";"2019-03-03 09:20:19"
"FTRX3";"";"";"";0.0;"ON";0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;"";0.0;0.0;0.0;0.0;"1";"0";"0";"2019-03-03 09:20:44"
